,SK_ID_CURR,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_TERM,CREDIT_INCOME_PERCENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,DAYS_EMPLOYED_PERCENT,ANNUITY_INCOME_PERCENT,CNT_CHILDREN,TARGET
14,100132,0.8019114830808564,0.8319170421623564,0.6663059360137404,0.4171752350205896,0.0661761146515327,0.0128724842385955,0.0015118699099417,0.2725191011235954,0.2807827307827308,0.2615039281705948,0.9113303269447576,0.9459580169718624,0.0263629862844705,0.94385399827179,0.1936766435971707,0.0,0.0
15,100139,0.5834753533647693,0.7034018427414767,0.106971884547558,0.5604153279137986,0.0225985480883583,0.0077347157619318,0.0011271701873102,0.0642550561797752,0.0873639873639873,0.0549943883277216,0.3267756482525367,0.8713153193389906,0.0279579278184004,0.7619536808214943,0.0811742279049287,0.0526315789473684,0.0
16,100159,0.5603596521388826,0.6681291722060229,0.8814837496304981,0.0538404186202252,0.0794312614483409,0.0083008385826097,0.0017042197712575,0.3671449438202246,0.1567216567216567,0.3277216610549943,0.4033821871476888,0.7751786511835641,0.0335026507706983,0.622708481402421,0.0989241652487454,0.0,0.0
17,100162,0.6106780890995588,0.6996999430713015,0.2592988327202007,0.1095004295460757,0.0573628665224128,0.0341124923905397,0.0007424704646787,0.125429213483146,0.0647420147420147,0.1077441077441077,0.7650507328072153,0.9079946404644932,0.0297615112778455,0.8370868980106674,0.0862038591680612,0.0,0.0
18,100190,0.5489050923143236,0.6852150091901265,0.8801441678969357,0.7025249192390031,0.0191531672623025,0.0065663294062654,0.0011656401595734,0.0546033707865168,0.0903474903474903,0.0493827160493827,0.365445321307779,0.7503349709691827,0.024223374882484,0.5608347109583167,0.0814335962981836,0.0,0.0
19,100193,0.7557414767623376,0.875853479467809,0.5670237536577141,0.2830819173651824,0.0154840184413618,0.0029448411432844,0.0017042197712575,0.0627415730337078,0.0526851526851526,0.0460157126823793,0.5856820744081171,0.9475212148280484,0.0272531964132242,0.9278611162161722,0.0357171455955215,0.0,0.0
20,100215,0.5183177172283882,0.3103061937040171,0.7156378227951617,0.1352632600126574,0.0297784940466263,0.0072230133418831,0.000550120603363,0.0455730337078651,0.0255703755703755,0.0347923681257014,0.8012401352874859,0.9079946404644932,0.0246368810182907,0.8370868980106674,0.0482881773382933,0.0,0.0
21,100221,0.5183177172283882,0.6929347071683631,0.8220100445907499,0.8911411278794159,0.0358239053610588,0.0107331975985037,0.0017042197712575,0.1595640449438202,0.2959283959283959,0.1470258136924803,0.9113303269447576,0.3365899955337205,0.0242237225405062,0.3107614271319009,0.1834987401288688,0.0,0.0
22,100242,0.5183177172283882,0.8401339242715853,0.4246565499909296,0.8226062506686644,0.0133030251356708,0.0016069979907479,0.000550120603363,0.0142022471910112,0.0359248859248859,0.0123456790123456,0.758511837655017,0.5891581062974542,0.0243329692453847,0.5179154346370272,0.064015295082643,0.0,0.0
23,100244,0.4118968939994001,0.1211347618230204,0.8282177766797684,0.5590308108465581,0.02129485066471,0.003628000986255,0.0018965696325732,0.1005662921348314,0.1321691821691821,0.0909090909090909,0.5419391206313416,0.7196851272889684,0.0743612201817179,0.5971877082021269,0.0763595073768984,0.0526315789473684,0.0
24,100255,0.6108287748716644,0.7156563880313273,0.4691144718223379,0.4102674127124035,0.0308359453463552,0.0182884022948479,0.0024736192165205,0.1946426966292134,0.1997191997191997,0.1694725028058361,0.4446448703494926,0.7544662795891023,0.0242237225405062,0.6075643983521731,0.0892853080006829,0.0,0.0
25,100257,0.5183177172283882,0.6066678865546847,0.8157169798744759,0.2878554755242807,0.0409572649294752,0.0020484284871271,0.000550120603363,0.0668584269662921,0.0565637065637065,0.0572390572390572,0.8794250281848929,0.9079946404644932,0.0254007401007551,0.8370868980106674,0.0953629060442621,0.0,0.0
26,100283,0.5183177172283882,0.7644125058177583,0.9293961194909308,0.2848494616578761,0.065247173058368,0.0030300586954963,0.0009348203259945,0.1752808988764044,0.1429448929448929,0.1762065095398428,0.287260428410372,0.9514292094685128,0.0242237225405062,0.9051470545178892,0.1510031384256847,0.0,0.0
27,100291,0.5183177172283882,0.2133480616286054,0.369324558583447,0.2638250795066721,0.0225057394405598,0.0036323523559263,0.0010887002150471,0.0617977528089887,0.0496840996840996,0.0628507295173961,0.247576099210823,0.9600267976775346,0.0336400642134828,0.9173115568151476,0.0499000893065078,0.0526315789473684,0.0
28,100293,0.4595347746965063,0.5795867139053079,0.6836282410333505,0.2912289436534494,0.0740348766049994,0.0343939930521351,0.0015118699099417,0.3061876404494381,0.2509301509301509,0.2895622895622895,0.3809470124013528,0.832905314872711,0.0264981866264195,0.7117508193743678,0.173524607978987,0.0,0.0
29,100299,0.5183177172283882,0.8242825074388652,0.6565853210507362,0.2728432899384548,0.0565924377183246,0.0105047848565533,0.0007424704646787,0.1235955056179775,0.098999648999649,0.1245791245791245,0.6514092446448704,0.3347476552032158,0.0242723856100135,0.1415118467802275,0.1278300745402248,0.0,0.0
30,100301,0.5183177172283882,0.296244380824359,0.2237887069354262,0.3165503928218725,0.0598955568005583,0.0059246327357114,0.0007424704646787,0.1314573033707865,0.1151105651105651,0.1032547699214365,0.0452649379932356,0.9907324698526128,0.0244671189233007,0.9725315860549524,0.1474063377121747,0.0526315789473684,1.0
31,100308,0.9092527065667504,0.8519958757894972,0.5549429986539266,0.810119291480613,0.0155676434165954,0.0055709100335243,0.0011271701873102,0.0408269662921348,0.079080379080379,0.0347923681257014,0.3971251409244645,0.8103506029477445,0.0246562630392506,0.6793027912926047,0.0739846883646545,0.0,0.0
32,100315,0.2640035110451822,0.692743258043978,0.5529294912990129,0.4967614249506348,0.028002961978381,0.0178118394363609,0.000819410409205,0.0608921348314606,0.0758511758511758,0.0493827160493827,0.1529875986471252,0.9967061188030372,0.0358269239961945,0.9920656945822054,0.0923083107962384,0.0526315789473684,0.0
33,100318,0.666909368257336,0.6238772504279351,0.5971631093494884,0.0944429686550408,0.0499739255655568,0.0053559489503794,0.000550120603363,0.0840269662921348,0.0409266409266409,0.0684624017957351,0.1205186020293123,0.9894484144707458,0.0252119734414478,0.9730626033496956,0.071612292637117,0.0,0.0
34,100333,0.5160058010819877,0.6884139107232095,0.3447841415444306,0.4401010327465826,0.0138278630969333,0.0063385146620716,0.0030506688004677,0.1011235955056179,0.1114952614952615,0.1021324354657687,0.1664599774520857,0.9517641804376954,0.033527330198197,0.8864689008444014,0.0419785141475392,0.0,0.0
35,100337,0.5183177172283882,0.8329665184533336,0.5971631093494884,0.2618733179799346,0.0237673869559052,0.0051031455747583,0.002088919493889,0.1248539325842696,0.0975956475956476,0.1021324354657687,0.1034385569334837,0.9513175524787852,0.0252119734414478,0.8716786236884495,0.0524820754034532,0.0,0.0
36,100346,0.7941605507735797,0.7225005778335092,0.5770849130220977,0.2169007497808312,0.0381554910616665,0.0059801033769514,0.001319520048626,0.1342831460674157,0.0943313443313443,0.1054994388327721,0.5741262683201804,0.6210361768646717,0.0303176633501412,0.4730228651580308,0.0763037718286519,0.0,0.0
37,100353,0.5183177172283882,0.1954424300804687,0.5971631093494884,0.1352204404910245,0.0781735448181375,0.001988817450519,0.0004731806588367,0.1228258426966291,0.0689013689013689,0.1054994388327721,0.5891770011273957,0.9701317552478784,0.0252119734414478,0.9590841173138124,0.1267934471936104,0.0,0.0
38,100366,0.4294759168861617,0.8958846055254923,0.57104930525703,0.2728432899384548,0.0207701641718345,0.0053559489503794,0.0063206164428355,0.3258426966292135,0.2569498069498069,0.3265993265993265,0.2423337091319053,0.8244752121482805,0.0258547107925897,0.6340454096511953,0.0469208745792631,0.0,0.0
39,100368,0.3993182433944749,0.8065091673060262,0.480930265324398,0.1352855201523309,0.0477888494363148,0.0053559489503794,0.0012041101318365,0.1573033707865168,0.0882590382590382,0.1582491582491582,0.2139797068771138,0.8061076373380973,0.0307234789797057,0.5777321579847957,0.0775148247342062,0.0,0.0
40,100376,0.8193483143958777,0.5216227652626747,0.514756276216051,0.5611020479979367,0.0082931135649684,0.009796566143055,0.002858318939152,0.0523595505617977,0.0726746226746226,0.0460157126823793,0.6393461104847801,0.9250781598928092,0.0297580528886421,0.9022168730118196,0.029868790285165,0.0,0.0
41,100402,0.5183177172283882,0.6619434143282045,0.5971631093494884,0.5561327795485649,0.0401976152048559,0.0084728908123672,0.0004731806588367,0.0577471910112359,0.0788171288171288,0.0493827160493827,0.6928410372040587,0.9079946404644932,0.0252119734414478,0.8370868980106674,0.1435275743603855,0.0,0.0
42,100452,0.5183177172283882,0.3117190913720434,0.5971631093494884,0.1365231247027944,0.0696205060691909,0.0106947065527583,0.0012425801040997,0.2408404494382022,0.1356265356265356,0.2154882154882154,0.6357384441939121,0.8857748995087092,0.0252119734414478,0.8504124103599695,0.113337556583121,0.0526315789473684,1.0
43,100472,0.5183177172283882,0.4278448311137154,0.2709815922320313,0.2595341327828971,0.0475915129646794,0.0032217356217929,0.0009348203259945,0.1248539325842696,0.0970866970866971,0.1021324354657687,0.3626832018038332,0.971025011165699,0.0437624856484686,0.9488530991466914,0.1045681568821979,0.0526315789473684,1.0
44,100475,0.5183177172283882,0.9120074492399776,0.1966820754458699,0.2728432899384548,0.0143678198472034,0.0036111114571447,0.0032430186617835,0.1123595505617977,0.0902246402246402,0.1133557800224466,0.714543404735062,0.9797900848593122,0.0260201092786597,0.9753682576537226,0.032460358651701,0.0,0.0
45,100476,0.5183177172283882,0.4280940673763329,0.5891411759224024,0.3845111185226666,0.02669016975965,0.0013579705873785,0.0017042197712575,0.1160853932584269,0.1158652158652158,0.1077441077441077,0.6189402480270575,0.9830281375614114,0.0266181970489978,0.9774152654094324,0.0741019753444429,0.0526315789473684,0.0
46,100490,0.1991329303236111,0.3295900543809948,0.5971631093494884,0.2848356863236262,0.0659631557092262,0.0112638207948006,0.0009348203259945,0.1773258426966292,0.1445770445770445,0.1582491582491582,0.1237316798196167,0.8685797230906654,0.0252119734414478,0.6664687995042633,0.1526558185954299,0.0,1.0
47,100496,0.5183177172283882,0.6636202589800031,0.5971631093494884,0.0711570257719249,0.029448040515461,0.0033371675859213,0.003627718384415,0.2696629213483146,0.1224991224991225,0.2704826038159371,0.6278466741826382,0.8777355962483251,0.0242237225405062,0.838680826166054,0.0390065122559499,0.0,0.0
48,100500,0.750081344928752,0.7813561087702451,0.7081974449828642,0.1982991750119499,0.0489547649130899,0.0035398045288398,0.0015118699099417,0.1987393258426966,0.1326605826605826,0.159371492704826,0.6219278466741825,0.7587092451987495,0.025438513708197,0.6798292365430119,0.0936865315351657,0.0,0.0
49,100502,0.5183177172283882,0.8779122085105309,0.6663059360137404,0.622732083446699,0.0282468681561459,0.019758045645369,0.0015118699099417,0.1100224719101123,0.1562302562302562,0.1021324354657687,0.4865839909808342,0.8236377847253238,0.0720551691111529,0.7311299444944037,0.1095972804094871,0.0,0.0
50,100515,0.5183177172283882,0.6871251893107396,0.7137833028779258,0.1995045182488391,0.0772808519541568,0.0391414306642159,0.0011271701873102,0.2464651685393258,0.1647420147420147,0.2199775533108866,0.5737880496054115,0.9497543546225994,0.0363320373166705,0.930105998050692,0.1483324478902439,0.0,0.0
51,100523,0.5183177172283882,0.5808782294174958,0.7006990144733078,0.2555148185881746,0.0574327338404306,0.0276641384270385,0.0017042197712575,0.2624269662921348,0.1998420498420498,0.2143658810325476,0.6081736189402481,0.8990620812862885,0.0248219639345321,0.8642766589218247,0.1251218115523842,0.0,0.0
52,100527,0.2370408020408432,0.8142807697787894,0.7465579624492924,0.2728432899384548,0.0282678493327278,0.0021851831985974,0.0007424704646787,0.0561797752808988,0.0463495963495963,0.0572390572390572,0.1073280721533258,0.9446181330951318,0.0267852758510382,0.8550920746384598,0.0638553582920225,0.0,0.0
53,100530,0.5183177172283882,0.52070029008875,0.5971631093494884,0.2258255894439674,0.0672833962456437,0.0017250001054071,0.0009348203259945,0.1810966292134831,0.1294489294489294,0.1616161616161616,0.5944757609921082,0.7877400625279143,0.0242237225405062,0.7107450799416994,0.1373374282048882,0.0,0.0
54,100557,0.6289136987361867,0.407995627010552,0.7044553336645308,0.1081840185348957,0.0692322852853971,0.0188252687124725,0.0017042197712575,0.3185955056179774,0.1644612144612144,0.2850729517396184,0.1880496054114994,0.8993970522554712,0.0242237225405062,0.7715918109268097,0.1036263068929882,0.0,0.0
55,100584,0.5183177172283882,0.3120441862678251,0.3801070854900037,0.156389437367773,0.0227476002522015,0.0053559489503794,0.0009732902982576,0.056067415730337,0.0337311337311337,0.0460157126823793,0.6540586245772265,0.8773447967842787,0.0257838364778467,0.8421068023552911,0.0391081495067636,0.0,0.0
56,100593,0.5183177172283882,0.4343924629739294,0.7339693330902674,0.8257364994935887,0.0345210923144396,0.0051981539565438,0.000550120603363,0.0546033707865168,0.1033169533169533,0.0493827160493827,0.3497181510710259,0.6251116569897276,0.0242237225405062,0.3271284009228463,0.1663748410797667,0.0,0.0
57,100595,0.4869830278222862,0.6579062142515454,0.6409053109716741,0.559096319393954,0.021401282451371,0.0025015079811424,0.0018965696325732,0.1011235955056179,0.1328711828711828,0.1021324354657687,0.4537204058624577,0.9447297900848594,0.0261360428533418,0.912577168935229,0.0767472329299178,0.0,0.0
58,100600,0.7323532223822674,0.2686625397362492,0.5730615893663613,0.1575048669479564,0.1297836461831798,0.0044120378858329,0.0007424704646787,0.2977988764044943,0.178062478062478,0.2738496071829405,0.4093573844419391,0.5481799910674409,0.0266727198059445,0.2472116900864004,0.2238987734396085,0.1052631578947368,0.0
59,100630,0.3285680403293341,0.8844502255049849,0.4133218195363068,0.0549132247375218,0.0392829670382377,0.021593870926764,0.0015118699099417,0.1573033707865168,0.0666023166023166,0.1582491582491582,0.1147125140924464,0.9555046895935686,0.0291121950038472,0.8851783658275025,0.0490937848762336,0.0,0.0
60,100676,0.6501739426942373,0.6107213000283491,0.5971631093494884,0.1474594826253246,0.1187404311853639,0.0020548424075959,0.000819410409205,0.2941348314606741,0.1709722709722709,0.2704826038159371,0.6332581736189403,0.9260272443054935,0.0252119734414478,0.9028986585107148,0.1993277435324286,0.0,0.0
61,100683,0.5183177172283882,0.6993187672602271,0.8919992410969458,0.2728432899384548,0.0201751097939858,0.0369122209441338,0.0011271701873102,0.0561797752808988,0.0463495963495963,0.0572390572390572,0.5545659526493799,0.880806163465833,0.0242237225405062,0.8309328261960972,0.0455768679353933,0.0,0.0
62,100691,0.5183177172283882,0.5591038544010554,0.4651933492570915,0.2728432899384548,0.0306282316981942,0.019217898595613,0.0017042197712575,0.1348314606741573,0.1077746577746577,0.1358024691358024,0.4631341600901917,0.9141357748995088,0.0263575837029491,0.865629731913736,0.0691865846460394,0.1052631578947368,0.0
63,100710,0.5183177172283882,0.7904832724103082,0.5448772441214252,0.2543475912684135,0.0287753315413031,0.0030597929776271,0.001319520048626,0.0985617977528089,0.0762021762021762,0.0684624017957351,0.2235625704622322,0.9786735149620366,0.0263735488111853,0.95424347247682,0.0625358797694033,0.0,0.0
64,100714,0.5183177172283882,0.5634958271379668,0.9316285856927682,0.1741077428337525,0.0653628675576451,0.0058045780726263,0.0006270605478893,0.1257853932584269,0.079080379080379,0.1122334455667789,0.8077226606538895,0.9079946404644932,0.0296516541259865,0.8370868980106674,0.1177734430087839,0.0,1.0
65,100718,0.7851007174847086,0.8195327607022681,0.3675424906339916,0.4987682491930083,0.0181000483737956,0.0033195032412563,0.0017811597157838,0.0786516853932584,0.0963671463671463,0.079685746352413,0.4965050732807216,0.5823470299240733,0.0299939805870375,0.3701505157049732,0.0598569385265098,0.1052631578947368,0.0
66,100726,0.5183177172283882,0.073151700393218,0.3499671824697875,0.1593190509530315,0.0261697316745354,0.0013394581702054,0.0015118699099417,0.1011235955056179,0.061056511056511,0.1021324354657687,0.15456595264938,0.9582961143367574,0.0271009749367074,0.8998185516620554,0.0453500792587462,0.0,0.0
67,100748,0.5183177172283882,0.8091264507431877,0.4438044879839401,0.3190866689858733,0.0307308570184319,0.0024973164188532,0.0006655305201524,0.0561797752808988,0.0513338013338013,0.0572390572390572,0.5102029312288613,0.9811857972309068,0.0252119734414478,0.9720437326810152,0.0760012826811739,0.0526315789473684,0.0
68,100758,0.6111458350422283,0.5378897608416331,0.3162369846674634,0.155451130402927,0.0335173397135251,0.0056413461346812,0.0011271701873102,0.100638202247191,0.06007371007371,0.0684624017957351,0.3342728297632469,0.9253573023671282,0.0260985039687158,0.8632913346953506,0.0574883508177966,0.0526315789473684,0.0
69,100776,0.5183177172283882,0.5811979178631952,0.6250900466079264,0.2555148185881746,0.0574327338404306,0.0011181868441244,0.0017042197712575,0.2624269662921348,0.1998420498420498,0.2143658810325476,0.2771138669673055,0.95818445734703,0.0242237225405062,0.9171543255314756,0.1251218115523842,0.0,0.0
70,100786,0.5183177172283882,0.648427568049128,0.6330130494870022,0.2194453218151068,0.011563816729383,0.0100828175675792,0.002088919493889,0.0551438202247191,0.0398736398736398,0.0471380471380471,0.5149943630214205,0.8944841447074587,0.0272052052796921,0.8440142450812158,0.0232580696061841,0.0,0.0
71,100789,0.5183177172283882,0.5767609191523517,0.8565170443923805,0.0821359942365611,0.0852522003998176,0.0034420429436663,0.0007424704646787,0.1918089887640449,0.0903650403650403,0.1649831649831649,0.4983089064261555,0.9414917373827602,0.0242210223562959,0.9119384181306937,0.1173382210755196,0.0,0.0
72,100808,0.7111555871364064,0.8336738151233064,0.4058349112685972,0.2615102956001453,0.0559000588911211,0.009357807658652,0.0009348203259945,0.1485842696629213,0.1156195156195156,0.1021324354657687,0.1361330326944757,0.9376953997320232,0.0245925726797521,0.845389725284121,0.1233340736483372,0.1052631578947368,1.0
73,100812,0.7921687233787149,0.8819864441378878,0.841869148273906,0.7900971228785123,0.0119540666138068,0.0109162493599491,0.002088919493889,0.0573730337078651,0.104018954018954,0.0549943883277216,0.3504509582863585,0.9215609647163912,0.0242237225405062,0.8593465511334268,0.0557341234794035,0.0526315789473684,0.0
74,100834,0.5183177172283882,0.6555447311710358,0.7536564795512667,0.567691362501547,0.0282468681561459,0.0070739540994034,0.0015118699099417,0.1100224719101123,0.1455598455598455,0.1021324354657687,0.4872604284103721,0.9918490397498884,0.0250925434548613,0.98758283331885,0.1023942012467266,0.1052631578947368,0.0
75,100868,0.5183177172283882,0.7118301026485041,0.5971631093494884,0.37757477375289,0.047150908256459,0.0014074700279539,0.0007424704646787,0.1011235955056179,0.1002632502632502,0.1021324354657687,0.6561443066516347,0.8370366234926306,0.0252119734414478,0.7906241358972441,0.1293654677301816,0.0,0.0
76,100871,0.0560526234167604,0.5473607557689231,0.1863589988567347,0.1853499483604751,0.0528824587371968,0.0017852937978556,0.0005525826815878,0.0898876404494382,0.0585293085293085,0.0909090909090909,0.02119503945885,0.9832514515408664,0.0250757663621641,0.947663181757136,0.0980343010935524,0.0,0.0
77,100876,0.3038728987840386,0.734921994438053,0.5971631093494884,0.5188468254527332,0.0267770013741526,0.0067696723445464,0.0009732902982576,0.0679595505617977,0.0866970866970867,0.0606060606060606,0.3368658399098083,0.9787851719517642,0.0252119734414478,0.9612776213188644,0.0910102176887729,0.0526315789473684,0.0
78,100880,0.807336135253038,0.8795131265845809,0.6507227118641079,0.7940176461925574,0.0251049369630028,0.0027300897686866,0.0003577707420472,0.0246966292134831,0.0517023517023517,0.0235690235690235,0.8538895152198421,0.9079946404644932,0.0246730951800367,0.8370868980106674,0.1173453293773249,0.0,0.0
79,100893,0.8735002768420828,0.8785150363758555,0.8841461439808582,0.7378983797468153,0.0919627674648386,0.009280246377132,0.000550120603363,0.1639775280898876,0.2608108108108108,0.1582491582491582,0.5033821871476889,0.8157659669495311,0.0242237225405062,0.7242268207393034,0.405586967584503,0.0,0.0
80,100904,0.5183177172283882,0.7345098021196146,0.764169660842336,0.3334875078901043,0.0912806169612188,0.0076267337975105,0.0001654208807315,0.0757213483146067,0.07004212004212,0.0684624017957351,0.5855129650507328,0.9807949977668602,0.0242237225405062,0.973595807793473,0.2317889884435535,0.0526315789473684,0.0
81,100905,0.601525748852453,0.6676593029064741,0.4246565499909296,0.2728432899384548,0.0083731979666538,0.0327255105475512,0.0019350396048364,0.0337078651685393,0.0287995787995788,0.0347923681257014,0.3270574971815106,0.9920165252344796,0.0266938056271319,0.985237389262494,0.018920736165309,0.0,0.0
82,100916,0.5183177172283882,0.8472945902694692,0.5569565795264787,0.2626570658526389,0.0263880998264295,0.0057848939134457,0.001319520048626,0.0894707865168539,0.0707090207090207,0.0729517396184062,0.1374295377677564,0.9167038856632426,0.0269854208944479,0.7937777171295972,0.0583641951473851,0.0526315789473684,0.0
83,100925,0.2613196202272974,0.6998904929226022,0.5971631093494884,0.070009678201144,0.1535290498637287,0.0053555373171737,0.0006270605478893,0.3104494382022471,0.1406107406107406,0.2704826038159371,0.2388387824126268,0.908273782938812,0.0242237225405062,0.807747293474943,0.2027338048141616,0.0,0.0
84,100930,0.725221869774432,0.6166723100852702,0.9143569241335632,0.3682230655763038,0.0530125244640339,0.0054584692087487,0.0009348203259945,0.1403370786516853,0.1351877851877851,0.1301907968574635,0.4106538895152198,0.9558396605627512,0.0242237225405062,0.926537927281084,0.1431484649307665,0.1052631578947368,0.0
85,100934,0.2354826851655881,0.7197615157569225,0.5851251223356355,0.2728432899384548,0.0156791433835737,0.0033916669317816,0.0009348203259945,0.0337078651685393,0.0287995787995788,0.0347923681257014,0.2344983089064262,0.9433340777132648,0.0242237225405062,0.880446529999048,0.0354221510705992,0.0526315789473684,0.0
86,100943,0.472818734245417,0.7755951950234844,0.4114447370895766,0.5561881223795999,0.0165202262998015,0.002079315470985,0.0009348203259945,0.0361101123595505,0.0521235521235521,0.0258136924803591,0.4926155580608794,0.9775569450647612,0.0260810573571295,0.966010416493507,0.0590394838188939,0.0,0.0
87,100955,0.5183177172283882,0.7776607625318258,0.5629972395205511,0.748383935719217,0.0106310722979628,0.0096057860060787,0.0007424704646787,0.0142022471910112,0.0329062829062829,0.0123456790123456,0.836076662908681,0.9079946404644932,0.0264093775724384,0.8370868980106674,0.0475204807433148,0.0,0.0
88,100964,0.608341465080724,0.7515803424000083,0.5971631093494884,0.2633521132194409,0.0342500023997658,0.0069315074786424,0.0007424704646787,0.0704179775280898,0.0562302562302562,0.0572390572390572,0.3081736189402481,0.996482804823582,0.0252119734414478,0.993328025173601,0.0758612800412685,0.0,0.0
89,100972,0.5183177172283882,0.4911204608900075,0.1754001571991737,0.0709982567747644,0.0736354474558211,0.0028123842317983,0.0015118699099417,0.3044764044943819,0.1383818883818883,0.2368125701459034,0.5722660653889515,0.9603617686467172,0.0243248880741521,0.9447770074276044,0.097548708849409,0.0,0.0
90,100974,0.5183177172283882,0.728854700705524,0.8477944567779665,0.7563922384949957,0.0190922562840381,0.0048241595458691,0.0009348203259945,0.0434561797752808,0.0786942786942787,0.0381593714927048,0.9904171364148816,0.9079946404644932,0.0247115649801408,0.8370868980106674,0.0859444061521657,0.0,0.0
